FID	IID	Menthol_Sweet	Menthol_Salty	Menthol_Sour	Menthol_Bitter	Menthol_Burn	Menthol_Cool	Menthol_Liking	Menthol_Intense	Capsaicin_Sweet	Capsaicin_Salty	Capsaicin_Sour	Capsaicin_Bitter	Capsaicin_Burn	Capsaicin_Cool	Capsaicin_Liking	Capsaicin_Intense	X25CornOilNoFA_Fatty	X25CornOilNoFA_Salty	X25CornOilNoFA_Crispy	X25CornOilNoFA_Liking	X15CornOilNoFA_Fatty	X15CornOilNoFA_Salty	X15CornOilNoFA_Crispy	X15CornOilNoFA_Liking	X5CornOilNoFA_Fatty	X5CornOilNoFA_Salty	X5CornOilNoFA_Crispy	X5CornOilNoFA_Liking	X10CornOilNoFA_Fatty	X10CornOilNoFA_Salty	X10CornOilNoFA_Crispy	X10CornOilNoFA_Liking	X5CornOil_02Palmitic_Fatty	X5CornOil_02Palmitic_Salty	X5CornOil_02Palmitic_Crispy	X5CornOil_02Palmitic_Liking	X25CornOil_02Palmitic_Fatty	X25CornOil_02Palmitic_Salty	X25CornOil_02Palmitic_Crispy	X25CornOil_02Palmitic_Liking	Water_Cool1	Sucrose_Cool2	NaCl_Cool3	PTC_Cool9	logMenthol_Sweet	logMenthol_Salty	logMenthol_Sour	logMenthol_Bitter	logMenthol_Burn	logMenthol_Cool	logMenthol_Liking	logMenthol_Intense	logCapsaicin_Sweet	logCapsaicin_Salty	logCapsaicin_Sour	logCapsaicin_Bitter	logCapsaicin_Burn	logCapsaicin_Cool	logCapsaicin_Liking	logCapsaicin_Intense	logX25CornOilNoFA_Fatty	logX25CornOilNoFA_Salty	logX25CornOilNoFA_Crispy	logX25CornOilNoFA_Liking	logX15CornOilNoFA_Fatty	logX15CornOilNoFA_Salty	logX15CornOilNoFA_Crispy	logX15CornOilNoFA_Liking	logX5CornOilNoFA_Fatty	logX5CornOilNoFA_Salty	logX5CornOilNoFA_Crispy	logX5CornOilNoFA_Liking	logX10CornOilNoFA_Fatty	logX10CornOilNoFA_Salty	logX10CornOilNoFA_Crispy	logX10CornOilNoFA_Liking	logX5CornOil_02Palmitic_Fatty	logX5CornOil_02Palmitic_Salty	logX5CornOil_02Palmitic_Crispy	logX5CornOil_02Palmitic_Liking	logX25CornOil_02Palmitic_Fatty	logX25CornOil_02Palmitic_Salty	logX25CornOil_02Palmitic_Crispy	logX25CornOil_02Palmitic_Liking	logWater_Cool1	logSucrose_Cool2	logNaCl_Cool3	logPTC_Cool9	sqrtMenthol_Sweet	sqrtMenthol_Salty	sqrtMenthol_Sour	sqrtMenthol_Bitter	sqrtMenthol_Burn	sqrtMenthol_Cool	sqrtMenthol_Liking	sqrtMenthol_Intense	sqrtCapsaicin_Sweet	sqrtCapsaicin_Salty	sqrtCapsaicin_Sour	sqrtCapsaicin_Bitter	sqrtCapsaicin_Burn	sqrtCapsaicin_Cool	sqrtCapsaicin_Liking	sqrtCapsaicin_Intense	sqrtX25CornOilNoFA_Fatty	sqrtX25CornOilNoFA_Salty	sqrtX25CornOilNoFA_Crispy	sqrtX25CornOilNoFA_Liking	sqrtX15CornOilNoFA_Fatty	sqrtX15CornOilNoFA_Salty	sqrtX15CornOilNoFA_Crispy	sqrtX15CornOilNoFA_Liking	sqrtX5CornOilNoFA_Fatty	sqrtX5CornOilNoFA_Salty	sqrtX5CornOilNoFA_Crispy	sqrtX5CornOilNoFA_Liking	sqrtX10CornOilNoFA_Fatty	sqrtX10CornOilNoFA_Salty	sqrtX10CornOilNoFA_Crispy	sqrtX10CornOilNoFA_Liking	sqrtX5CornOil_02Palmitic_Fatty	sqrtX5CornOil_02Palmitic_Salty	sqrtX5CornOil_02Palmitic_Crispy	sqrtX5CornOil_02Palmitic_Liking	sqrtX25CornOil_02Palmitic_Fatty	sqrtX25CornOil_02Palmitic_Salty	sqrtX25CornOil_02Palmitic_Crispy	sqrtX25CornOil_02Palmitic_Liking	sqrtWater_Cool1	sqrtSucrose_Cool2	sqrtNaCl_Cool3	sqrtPTC_Cool9	zsqrtMenthol_Sweet	zsqrtMenthol_Salty	zsqrtMenthol_Sour	zsqrtMenthol_Bitter	zsqrtMenthol_Burn	zsqrtMenthol_Cool	zsqrtMenthol_Liking	zsqrtMenthol_Intense	zsqrtCapsaicin_Sweet	zsqrtCapsaicin_Salty	zsqrtCapsaicin_Sour	zsqrtCapsaicin_Bitter	zsqrtCapsaicin_Burn	zsqrtCapsaicin_Cool	zsqrtCapsaicin_Liking	zsqrtCapsaicin_Intense	zsqrtX25CornOilNoFA_Fatty	zsqrtX25CornOilNoFA_Salty	zsqrtX25CornOilNoFA_Crispy	zsqrtX25CornOilNoFA_Liking	zsqrtX15CornOilNoFA_Fatty	zsqrtX15CornOilNoFA_Salty	zsqrtX15CornOilNoFA_Crispy	zsqrtX15CornOilNoFA_Liking	zsqrtX5CornOilNoFA_Fatty	zsqrtX5CornOilNoFA_Salty	zsqrtX5CornOilNoFA_Crispy	zsqrtX5CornOilNoFA_Liking	zsqrtX10CornOilNoFA_Fatty	zsqrtX10CornOilNoFA_Salty	zsqrtX10CornOilNoFA_Crispy	zsqrtX10CornOilNoFA_Liking	zsqrtX5CornOil_02Palmitic_Fatty	zsqrtX5CornOil_02Palmitic_Salty	zsqrtX5CornOil_02Palmitic_Crispy	zsqrtX5CornOil_02Palmitic_Liking	zsqrtX25CornOil_02Palmitic_Fatty	zsqrtX25CornOil_02Palmitic_Salty	zsqrtX25CornOil_02Palmitic_Crispy	zsqrtX25CornOil_02Palmitic_Liking	zsqrtWater_Cool1	zsqrtSucrose_Cool2	zsqrtNaCl_Cool3	zsqrtPTC_Cool9
TW_2361_TW_2361	TW_2361_TW_2361	0	0	0	0	0	1.6	4.9	2.2	0	0	0	0	0.7	0	5.1	1.4	2.3	1.2	1.4	3.8	0.1	0.1	1.4	1.8	3	2.4	1.8	4.6	0.1	0	0.7	1.5	2.7	0.1	0.6	3.8	1.7	0.3	4	4.7	0	0	0	0	-1	-1	-1	-1	-1	0.230448921	0.698970004	0.361727836	-1	-1	-1	-1	-0.096910013	-1	0.716003344	0.176091259	0.380211242	0.113943352	0.176091259	0.591064607	-0.698970004	-0.698970004	0.176091259	0.278753601	0.491361694	0.397940009	0.278753601	0.672097858	-0.698970004	-1	-0.096910013	0.204119983	0.447158031	-0.698970004	-0.15490196	0.591064607	0.255272505	-0.397940009	0.612783857	0.681241237	-1	-1	-1	-1	0	0	0	0	0	1.264911064	2.213594362	1.483239697	0	0	0	0	0.836660027	0	2.258317958	1.183215957	1.516575089	1.095445115	1.183215957	1.949358869	0.316227766	0.316227766	1.183215957	1.341640786	1.732050808	1.549193338	1.341640786	2.144761059	0.316227766	0	0.836660027	1.224744871	1.643167673	0.316227766	0.774596669	1.949358869	1.303840481	0.547722558	2	2.167948339	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.314405355	1.201361872	-1.176867136	-0.071059848	-0.086782944	-0.250122263	-0.309012845	-1.479521333	-0.121305038	2.056449803	-2.789438847	0.249958112	-0.586703977	-1.713458694	-0.45615221	-2.231623263	-2.288907335	-2.194158296	-2.175943945	0.425505282	0.28052355	-1.060202425	0.205708722	-2.269038221	-2.891287339	-2.42079959	-2.317947124	0.092212454	-1.67255687	-2.264628826	-0.131098254	-0.323348894	-1.341217379	0.183770948	0.44756939	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_1306_TW_1306	TW_1306_TW_1306	0	0	0	0	2.85	1.8	3.25	4.95	0	0	0	0	6.2	0	1.65	6.65	2.35	3.8	3.4	4.85	1.8	3.65	4.1	4.65	1	1.8	4.35	4.95	1.6	3.45	5.25	4.7	1.7	3.4	5.05	4.4	1.35	3.4	5.2	4.75	0.2	0	0	0	-1	-1	-1	-1	0.469822016	0.278753601	0.525044807	0.703291378	-1	-1	-1	-1	0.799340549	-1	0.243038049	0.829303773	0.389166084	0.591064607	0.544068044	0.694605199	0.278753601	0.574031268	0.62324929	0.67669361	0.041392685	0.278753601	0.648360011	0.703291378	0.230448921	0.550228353	0.728353782	0.681241237	0.255272505	0.544068044	0.711807229	0.653212514	0.161368002	0.544068044	0.72427587	0.685741739	-0.522878745	-1	-1	-1	0	0	0	0	1.688194302	1.341640786	1.802775638	2.224859546	0	0	0	0	2.48997992	0	1.284523258	2.578759392	1.532970972	1.949358869	1.843908891	2.202271555	1.341640786	1.910497317	2.024845673	2.156385865	1	1.341640786	2.085665361	2.224859546	1.264911064	1.857417562	2.291287847	2.167948339	1.303840481	1.843908891	2.247220505	2.097617696	1.161895004	1.843908891	2.28035085	2.179449472	0.447213595	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.935692259	0.388532508	0.578748515	0.64190775	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.627556114	-0.121305038	0.595369657	0.863998706	0.27759425	0.814495387	-0.262415588	0.122019297	-0.410799064	0.553130165	-0.02784275	0.033263071	-0.866782455	-0.063958702	0.430594441	0.388569711	-0.566332744	0.549321118	0.750456171	0.198950622	-0.478478126	0.652083124	0.713593767	0.197371474	-0.549562203	0.738912226	0.767433096	0.468747454	0.052558677	-0.126897547	-0.050702013	-0.339631314
TW_2038_TW_2038	TW_2038_TW_2038	0	0	0	0	1.9	2.3	3.4	4.1	0	0	0	0	4.8	0	2.3	4.65	2.35	2.7	3.25	5.45	3.8	3.5	2.5	4.75	3.75	4.2	3.3	5.1	3.5	3.6	2.95	5.3	3.85	3.45	2.6	3.4	2.95	2.25	2.85	5.15	0	0	0	0	-1	-1	-1	-1	0.301029996	0.380211242	0.544068044	0.62324929	-1	-1	-1	-1	0.69019608	-1	0.380211242	0.67669361	0.389166084	0.447158031	0.525044807	0.744292983	0.591064607	0.556302501	0.414973348	0.685741739	0.58546073	0.633468456	0.531478917	0.716003344	0.556302501	0.568201724	0.484299839	0.73239376	0.596597096	0.550228353	0.431363764	0.544068044	0.484299839	0.371067862	0.469822016	0.720159303	-1	-1	-1	-1	0	0	0	0	1.378404875	1.516575089	1.843908891	2.024845673	0	0	0	0	2.19089023	0	1.516575089	2.156385865	1.532970972	1.643167673	1.802775638	2.334523506	1.949358869	1.870828693	1.58113883	2.179449472	1.936491673	2.049390153	1.816590212	2.258317958	1.870828693	1.897366596	1.717556404	2.302172887	1.962141687	1.857417562	1.61245155	1.843908891	1.717556404	1.5	1.688194302	2.269361144	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.605228997	0.557533275	0.64108772	0.151386617	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.246380551	-0.121305038	0.943539885	-0.241746386	0.27759425	0.312061848	-0.352754262	0.424354111	0.668324928	0.482414572	-1.169923422	0.09580077	0.786404307	1.110717752	-0.108549563	0.464953654	0.52117377	0.623321164	-0.500344287	0.557123035	0.628672453	0.672638982	-0.570157858	-0.364724315	0.335975023	0.187004644	-0.465377016	0.634309851	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_1765_TW_1765	TW_1765_TW_1765	0	0	0	0	2.3	0	2.6	2.6	0	0	0	0	4.4	0	2.4	4.7	2.4	1.3	1.6	4.9	1.2	3.6	5.1	3.3	5.4	0.7	2	4.5	4.9	3.8	3.6	4.8	1.6	2.5	5.4	4.6	0.8	0.5	2.2	2.7	0	0	0	0	-1	-1	-1	-1	0.380211242	-1	0.431363764	0.431363764	-1	-1	-1	-1	0.653212514	-1	0.397940009	0.681241237	0.397940009	0.146128036	0.230448921	0.698970004	0.113943352	0.568201724	0.716003344	0.531478917	0.740362689	-0.096910013	0.322219295	0.662757832	0.698970004	0.591064607	0.568201724	0.69019608	0.230448921	0.414973348	0.740362689	0.672097858	-0.045757491	-0.22184875	0.361727836	0.447158031	-1	-1	-1	-1	0	0	0	0	1.516575089	0	1.61245155	1.61245155	0	0	0	0	2.097617696	0	1.549193338	2.167948339	1.549193338	1.140175425	1.264911064	2.213594362	1.095445115	1.897366596	2.258317958	1.816590212	2.323790008	0.836660027	1.414213562	2.121320344	2.213594362	1.949358869	1.897366596	2.19089023	1.264911064	1.58113883	2.323790008	2.144761059	0.894427191	0.707106781	1.483239697	1.643167673	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.752620017	-0.907601625	0.290304214	-0.859983393	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.12750915	-0.121305038	0.992480259	-0.211476618	0.304937916	-0.513305368	-1.534036279	0.147903821	-0.847968309	0.52972258	0.573103998	-0.888103575	1.470101235	-0.902092983	-0.914788859	0.152194698	1.136372734	0.71962964	-0.108337411	0.260170068	-0.543950779	0.252231491	0.868447314	0.301818325	-0.975815863	-1.085436375	-0.892071798	-0.518756148	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_2064_TW_2064	TW_2064_TW_2064	0	0	0	0	4.1	0	2.9	4.5	0	0	0	3.5	4.2	0	1.8	5.1	2.4	0.6	4.7	5.2	1.5	2.6	2.6	5.6	0.2	0.8	1.2	5	0.8	1	1.1	4.7	1.2	1.5	1.8	5.3	1	0.4	1	3.6	0.4	0	0	0	-1	-1	-1	-1	0.62324929	-1	0.477121255	0.662757832	-1	-1	-1	0.556302501	0.633468456	-1	0.278753601	0.716003344	0.397940009	-0.15490196	0.681241237	0.72427587	0.204119983	0.431363764	0.431363764	0.755874856	-0.522878745	-0.045757491	0.113943352	0.707570176	-0.045757491	0.041392685	0.079181246	0.681241237	0.113943352	0.204119983	0.278753601	0.73239376	0.041392685	-0.301029996	0.041392685	0.568201724	-0.301029996	-1	-1	-1	0	0	0	0	2.024845673	0	1.702938637	2.121320344	0	0	0	1.870828693	2.049390153	0	1.341640786	2.258317958	1.549193338	0.774596669	2.167948339	2.28035085	1.224744871	1.61245155	1.61245155	2.366431913	0.447213595	0.894427191	1.095445115	2.236067977	0.894427191	1	1.048808848	2.167948339	1.095445115	1.224744871	1.341640786	2.302172887	1	0.632455532	1	1.897366596	0.632455532	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	1.2948101	-0.907601625	0.427441267	0.38798453	-0.071059848	-0.086782944	-0.250122263	2.85966844	0.066045444	-0.121305038	0.681068712	0.025104882	0.304937916	-1.113188808	0.44925421	0.300512612	-0.618370946	0.02181647	-1.089325945	0.602809565	-1.842615122	-0.806214795	-1.553502979	0.414158019	-1.231280594	-1.038926014	-1.958290787	0.198950622	-0.828963661	-0.290085644	-1.117843368	0.650566669	-0.807568343	-1.205237263	-1.898128029	-0.050676954	0.325266292	-0.126897547	-0.050702013	-0.339631314
TW_2084_TW_2084	TW_2084_TW_2084	0	0	0	2	1.9	0	1.5	4.4	0	0	0	0	2.6	0	2.7	4.2	2.4	1.6	5.3	5.6	4.6	2.9	5.4	6	2.2	2.9	2.5	4.7	4.8	6.4	5.1	6.6	5.6	6.1	6.4	7.2	3.9	0.7	4.3	4.7	0	0	0	0	-1	-1	-1	0.322219295	0.301029996	-1	0.204119983	0.653212514	-1	-1	-1	-1	0.431363764	-1	0.447158031	0.633468456	0.397940009	0.230448921	0.73239376	0.755874856	0.672097858	0.477121255	0.740362689	0.785329835	0.361727836	0.477121255	0.414973348	0.681241237	0.69019608	0.812913357	0.716003344	0.826074803	0.755874856	0.792391689	0.812913357	0.86332286	0.602059991	-0.096910013	0.643452676	0.681241237	-1	-1	-1	-1	0	0	0	1.414213562	1.378404875	0	1.224744871	2.097617696	0	0	0	0	1.61245155	0	1.643167673	2.049390153	1.549193338	1.264911064	2.302172887	2.366431913	2.144761059	1.702938637	2.323790008	2.449489743	1.483239697	1.702938637	1.58113883	2.167948339	2.19089023	2.529822128	2.258317958	2.569046516	2.366431913	2.469817807	2.529822128	2.683281573	1.974841766	0.836660027	2.073644135	2.167948339	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	2.011943358	0.605228997	-0.907601625	-0.297281849	0.329855313	-0.071059848	-0.086782944	-0.250122263	-0.309012845	-0.490811992	-0.121305038	1.133479214	-0.521853865	0.304937916	-0.308624863	0.744044112	0.497298383	1.015300273	0.183124007	0.741625994	0.828023494	-0.013720444	0.535700017	-0.58032186	0.258644165	1.09562315	1.794857332	0.678578025	1.269263796	1.308619799	1.604515457	1.285125015	1.494918868	0.746001284	-0.877528349	0.337090597	0.44756939	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_2355_TW_2355	TW_2355_TW_2355	0	0	0	0	2.6	0	2.9	5.2	0	0	0	0	7.5	0	0	7.5	2.4	4.5	4.7	4.5	1.8	2.8	6.6	6	1.2	0.4	6	6.4	4.6	4.4	4.2	5.6	2.7	4.9	3.1	5.5	0.8	2.7	4.9	5.1	3.3	0	0	0	-1	-1	-1	-1	0.431363764	-1	0.477121255	0.72427587	-1	-1	-1	-1	0.880813592	-1	-1	0.880813592	0.397940009	0.662757832	0.681241237	0.662757832	0.278753601	0.462397998	0.826074803	0.785329835	0.113943352	-0.301029996	0.785329835	0.812913357	0.672097858	0.653212514	0.633468456	0.755874856	0.447158031	0.698970004	0.505149978	0.748188027	-0.045757491	0.447158031	0.698970004	0.716003344	0.531478917	-1	-1	-1	0	0	0	0	1.61245155	0	1.702938637	2.28035085	0	0	0	0	2.738612788	0	0	2.738612788	1.549193338	2.121320344	2.167948339	2.121320344	1.341640786	1.673320053	2.569046516	2.449489743	1.095445115	0.632455532	2.449489743	2.529822128	2.144761059	2.097617696	2.049390153	2.366431913	1.643167673	2.213594362	1.760681686	2.34520788	0.894427191	1.643167673	2.213594362	2.258317958	1.816590212	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.854894805	-0.907601625	0.427441267	0.777996597	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.944426861	-0.121305038	-1.331927164	1.282483997	0.304937916	1.096669445	0.44925421	-0.063039366	-0.410799064	0.130324199	1.372904781	0.828023494	-0.698293396	-1.241018348	1.159586825	1.084784601	1.012830091	0.994258557	0.223091408	0.728595473	0.092212454	1.214625671	-0.270378425	0.745911363	-0.975815863	0.416761205	0.628452832	0.613975046	2.068513793	-0.126897547	-0.050702013	-0.339631314
TW_723_TW_723	TW_723_TW_723	0	0	0	0	3.6	0	5.5	3.8	0	0	0	0	5.9	0	0.4	5.2	2.4	3.7	5.1	5.8	3.3	3.9	4.8	5.8	4.4	6.2	5.4	5.2	5.5	4.5	5.6	4.7	5.4	3.8	3.3	3.8	4.9	4.4	4.2	0.4	2.1	0	0	0	-1	-1	-1	-1	0.568201724	-1	0.748188027	0.591064607	-1	-1	-1	-1	0.77815125	-1	-0.301029996	0.72427587	0.397940009	0.579783597	0.716003344	0.770852012	0.531478917	0.602059991	0.69019608	0.770852012	0.653212514	0.799340549	0.740362689	0.72427587	0.748188027	0.662757832	0.755874856	0.681241237	0.740362689	0.591064607	0.531478917	0.591064607	0.698970004	0.653212514	0.633468456	-0.301029996	0.342422681	-1	-1	-1	0	0	0	0	1.897366596	0	2.34520788	1.949358869	0	0	0	0	2.42899156	0	0.632455532	2.28035085	1.549193338	1.923538406	2.258317958	2.408318916	1.816590212	1.974841766	2.19089023	2.408318916	2.097617696	2.48997992	2.323790008	2.28035085	2.34520788	2.121320344	2.366431913	2.167948339	2.323790008	1.949358869	1.816590212	1.949358869	2.213594362	2.097617696	2.049390153	0.632455532	1.449137675	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	1.158823692	-0.907601625	1.400827791	-0.033739905	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.549829354	-0.121305038	-0.382991807	0.082785491	0.304937916	0.772126218	0.647727973	0.593054243	0.432567844	0.667834318	0.399548178	0.716387496	1.070839733	1.841980046	0.907723141	0.515253686	1.372593882	1.038164426	0.914278868	0.198950622	1.236903373	0.812544121	-0.157309472	-0.131098254	1.126492553	1.14606603	0.286596257	-2.379870736	1.527561207	-0.126897547	-0.050702013	-0.339631314
TW_201_TW_201	TW_201_TW_201	0	0	0	0	0	1.75	3.75	2.65	0	0	0	0	2.65	0	2.95	3.75	2.45	2.2	4.2	4.85	1.95	1.5	4.55	3.8	2.5	1.5	3.55	4.25	2.8	1.35	3.25	4	2.35	1.55	4.15	3.75	2.7	1.3	4.6	4.3	0.45	0	0	0.2	-1	-1	-1	-1	-1	0.267171728	0.58546073	0.439332694	-1	-1	-1	-1	0.439332694	-1	0.484299839	0.58546073	0.40654018	0.361727836	0.633468456	0.694605199	0.311753861	0.204119983	0.667452953	0.591064607	0.414973348	0.204119983	0.562292864	0.638489257	0.462397998	0.161368002	0.525044807	0.612783857	0.389166084	0.217483944	0.62838893	0.58546073	0.447158031	0.146128036	0.672097858	0.643452676	-0.259637311	-1	-1	-0.522878745	0	0	0	0	0	1.322875656	1.936491673	1.62788206	0	0	0	0	1.62788206	0	1.717556404	1.936491673	1.565247584	1.483239697	2.049390153	2.202271555	1.396424004	1.224744871	2.133072901	1.949358869	1.58113883	1.224744871	1.884144368	2.061552813	1.673320053	1.161895004	1.802775638	2	1.532970972	1.24498996	2.037154879	1.936491673	1.643167673	1.140175425	2.144761059	2.073644135	0.670820393	0	0	0.447213595	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.370403866	0.781400888	-0.822141062	-0.071059848	-0.086782944	-0.250122263	-0.309012845	-0.471146542	-0.121305038	1.245091957	-0.817414387	0.331998207	0.049633732	0.188871467	0.122019297	-0.313520595	-0.669331975	0.250729076	-0.528097168	0.159100687	-0.257974953	0.026808229	0.015748303	0.166683453	-0.739037969	-0.314556567	-0.249212272	-0.093119641	-0.259279121	0.288758736	-0.159605727	0.217424427	-0.390444549	0.485148848	0.273918632	0.381745888	-0.126897547	-0.050702013	0.672567566
TW_425_TW_425	TW_425_TW_425	0	0	0	0.55	0	2	2.6	2.8	0	0	0	1.3	4.5	0	2.35	4.4	2.45	4.3	4.15	4.7	4.7	3.8	4.75	4.5	3.4	3.15	3.55	3.9	2.9	3.6	2.9	3.75	4.05	3.65	3.05	3.15	2.5	2.5	2.6	2.3	0	0	0	0	-1	-1	-1	-0.187086643	-1	0.322219295	0.431363764	0.462397998	-1	-1	-1	0.146128036	0.662757832	-1	0.389166084	0.653212514	0.40654018	0.643452676	0.62838893	0.681241237	0.681241237	0.591064607	0.685741739	0.662757832	0.544068044	0.511883361	0.562292864	0.602059991	0.477121255	0.568201724	0.477121255	0.58546073	0.618048097	0.574031268	0.498310554	0.511883361	0.414973348	0.414973348	0.431363764	0.380211242	-1	-1	-1	-1	0	0	0	0.741619849	0	1.414213562	1.61245155	1.673320053	0	0	0	1.140175425	2.121320344	0	1.532970972	2.097617696	1.565247584	2.073644135	2.037154879	2.167948339	2.167948339	1.949358869	2.179449472	2.121320344	1.843908891	1.774823935	1.884144368	1.974841766	1.702938637	1.897366596	1.702938637	1.936491673	2.01246118	1.910497317	1.74642492	1.774823935	1.58113883	1.58113883	1.61245155	1.516575089	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	0.886056982	-0.865163895	0.458643713	0.290304214	-0.710707312	-0.071059848	-0.086782944	-0.250122263	1.622138064	0.157717046	-0.121305038	0.968140244	-0.395597446	0.331998207	1.018436868	0.161999816	0.043554647	1.056473887	0.622407025	0.370100202	-0.061818197	0.622968118	0.655010568	0.026808229	-0.182208842	0.219843159	0.623321164	-0.532212698	-0.418681502	0.713301275	0.753409321	-0.299211193	-0.517783105	0.118571331	0.31721685	-0.623065774	-0.751862386	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_116_TW_116	TW_116_TW_116	0	0	0	0	0	5.7	4	4.9	0	0	0	0	5.5	0	1.6	5	2.5	2.1	3.1	7.4	2.8	5.7	4.4	4.9	3.1	2.7	4.9	7.4	5	5.9	5.9	5.3	3.6	0.8	4.7	5.9	5.2	5.9	5.9	5.5	0	0	0	0	-1	-1	-1	-1	-1	0.763427994	0.612783857	0.698970004	-1	-1	-1	-1	0.748188027	-1	0.230448921	0.707570176	0.414973348	0.342422681	0.505149978	0.875061263	0.462397998	0.763427994	0.653212514	0.698970004	0.505149978	0.447158031	0.698970004	0.875061263	0.707570176	0.77815125	0.77815125	0.73239376	0.568201724	-0.045757491	0.681241237	0.77815125	0.72427587	0.77815125	0.77815125	0.748188027	-1	-1	-1	-1	0	0	0	0	0	2.387467277	2	2.213594362	0	0	0	0	2.34520788	0	1.264911064	2.236067977	1.58113883	1.449137675	1.760681686	2.720294102	1.673320053	2.387467277	2.097617696	2.213594362	1.760681686	1.643167673	2.213594362	2.720294102	2.236067977	2.42899156	2.42899156	2.302172887	1.897366596	0.894427191	2.167948339	2.42899156	2.28035085	2.42899156	2.42899156	2.34520788	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	1.39888597	0.877650476	0.614280613	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.443051045	-0.121305038	0.56594355	-0.033144051	0.358783752	-0.006324767	-0.445202865	1.306245685	0.17816326	1.40340452	0.159469035	0.188385718	0.47604731	0.436496051	0.686924891	1.519622945	1.176708584	1.608082687	1.050666086	0.557123035	0.519731775	-0.792723058	0.553274376	0.931535404	1.232879924	1.677857307	1.076888038	0.773973224	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_1164_TW_1164	TW_1164_TW_1164	0	0	0	0	2.6	0	0.8	3.2	0	0	0	0	3.1	0	2.3	3.9	2.5	3.3	4	5.3	1.8	2.1	4.6	5.1	0.4	1.4	1.5	2.1	4.1	1.6	0.2	1.1	1.1	5.1	4.5	3.8	6.1	0.7	3.7	2.7	0	0	0	0	-1	-1	-1	-1	0.431363764	-1	-0.045757491	0.51851394	-1	-1	-1	-1	0.505149978	-1	0.380211242	0.602059991	0.414973348	0.531478917	0.612783857	0.73239376	0.278753601	0.342422681	0.672097858	0.716003344	-0.301029996	0.176091259	0.204119983	0.342422681	0.62324929	0.230448921	-0.522878745	0.079181246	0.079181246	0.716003344	0.662757832	0.591064607	0.792391689	-0.096910013	0.579783597	0.447158031	-1	-1	-1	-1	0	0	0	0	1.61245155	0	0.894427191	1.788854382	0	0	0	0	1.760681686	0	1.516575089	1.974841766	1.58113883	1.816590212	2	2.302172887	1.341640786	1.449137675	2.144761059	2.258317958	0.632455532	1.183215957	1.224744871	1.449137675	2.024845673	1.264911064	0.447213595	1.048808848	1.048808848	2.258317958	2.121320344	1.949358869	2.469817807	0.836660027	1.923538406	1.643167673	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.854894805	-0.907601625	-0.797892429	-0.427366816	-0.071059848	-0.086782944	-0.250122263	-0.309012845	-0.301899745	-0.121305038	0.943539885	-0.717016459	0.358783752	0.596633387	0.080398624	0.35039892	-0.410799064	-0.269316329	0.280813848	0.309655161	-1.515607924	-0.326901948	-1.294425957	-1.382365968	0.797604857	-0.548215004	-3.269837553	-2.787424808	-0.907397924	1.282680619	0.458974295	-0.131098254	1.534826476	-0.877528349	0.024585634	-0.518756148	-0.605815742	-0.126897547	-0.050702013	-0.339631314
