TW_184_TW_184	TW_184_TW_184	2	63.5	0.139176	0.00370343	0.00580751	-0.00310575	0.00593994	-0.00141251	-0.00270202	0.0106862	0.000459648	-0.0327651	-0.00871084	0.0456063	0.0245166	-0.0450251	-0.0438949	-0.0804501	-0.140889	0.0589992	-0.0271224	0.0954857
TW_1851_TW_1851	TW_1851_TW_1851	2	21.5	-0.0145543	-0.0035319	-0.00395654	0.00345301	-0.000241455	0.00379223	0.0037928	-0.00144687	-0.00457383	0.00301171	0.004775	0.000966208	-0.0198066	-0.00238924	-0.0102646	-0.00355872	-6.28E-06	-0.0043065	0.0154366	0.00207726
TW_1860_TW_1860	TW_1860_TW_1860	1	21.8	-0.0212828	0.00373367	-0.000877258	-0.00146812	0.000274673	-0.0023317	-0.00249876	-0.0118198	0.00834835	-0.00333037	0.0368682	-0.0149524	0.0158028	-0.000569414	0.00550339	0.0175733	-0.00509518	-0.0440081	-0.00846002	0.0747318
TW_1861_TW_1861	TW_1861_TW_1861	1	21.8	-0.0212828	0.00373367	-0.000877258	-0.00146812	0.000274673	-0.0023317	-0.00249876	-0.0118198	0.00834835	-0.00333037	0.0368682	-0.0149524	0.0158028	-0.000569414	0.00550339	0.0175733	-0.00509518	-0.0440081	-0.00846002	0.0747318
TW_1866_TW_1866	TW_1866_TW_1866	2	27.4	-0.0193991	0.00093561	0.0021319	0.00316488	-0.0014323	0.00480665	0.0111486	-0.0175419	0.0185706	0.00517154	-2.81E-05	-0.0124551	0.00851929	-0.011608	0.0555296	-0.0234622	0.0254964	-0.0496455	0.0373652	-0.00083275
TW_1867_TW_1867	TW_1867_TW_1867	2	27.4	-0.0194367	0.00117626	0.00207917	0.00328944	-0.00147871	0.0046379	0.0112326	-0.0174478	0.0185683	0.00535744	1.49E-05	-0.0125748	0.0085654	-0.0115557	0.0554245	-0.0235302	0.025519	-0.0496283	0.0377797	-0.000973552
TW_1874_TW_1874	TW_1874_TW_1874	1	20.3	-0.0233826	0.0015206	-0.00794608	0.00217278	-0.00150548	0.00131407	0.00438773	-0.012057	-0.00880243	-0.005104	0.00647637	0.014213	0.000807206	-0.00769138	-0.00988718	-0.102642	0.0171432	-0.00841314	-0.00334642	0.0705965
TW_1875_TW_1875	TW_1875_TW_1875	1	20.3	-0.0233826	0.0015206	-0.00794608	0.00217278	-0.00150548	0.00131407	0.00438773	-0.012057	-0.00880243	-0.005104	0.00647637	0.014213	0.000807206	-0.00769138	-0.00988718	-0.102642	0.0171432	-0.00841314	-0.00334642	0.0705965
TW_1886_TW_1886	TW_1886_TW_1886	2	70.7	-0.0187686	0.0060942	-0.00725677	-0.00200917	0.000407122	0.00167459	0.00553459	-0.025149	0.00120028	0.0128124	-0.0174752	-0.00259165	-0.00501063	-0.0521167	-0.000821017	-0.0170953	0.0599296	0.0219913	0.00405715	0.00952388
TW_1887_TW_1887	TW_1887_TW_1887	2	70.7	-0.0187686	0.0060942	-0.00725677	-0.00200917	0.000407122	0.00167459	0.00553459	-0.025149	0.00120028	0.0128124	-0.0174752	-0.00259165	-0.00501063	-0.0521167	-0.000821017	-0.0170953	0.0599296	0.0219913	0.00405715	0.00952388
TW_1907_TW_1907	TW_1907_TW_1907	1	39.6	0.127536	0.002397	0.0104238	0.00272959	-0.00834665	0.008018	0.00211077	0.00486429	-0.0228993	-0.0463581	-0.0293403	0.0611888	-0.0268169	-0.0521673	-0.07444	-0.0484767	0.0771356	0.0242935	-0.153633	-0.222294
TW_1908_TW_1908	TW_1908_TW_1908	1	39.6	0.127536	0.002397	0.0104238	0.00272959	-0.00834665	0.008018	0.00211077	0.00486429	-0.0228993	-0.0463581	-0.0293403	0.0611888	-0.0268169	-0.0521673	-0.07444	-0.0484767	0.0771356	0.0242935	-0.153633	-0.222294
